time,x,y,z
4.14,-0.163,0.167,0.72
4.15,-0.164,0.128,0.804
4.151,-0.173,0.088,0.883
4.155,-0.186,0.05,0.969
4.175,-0.2,0.002,1.058
4.176,-0.218,-0.052,1.13
4.177,-0.233,-0.097,1.195
4.178,-0.24,-0.133,1.248
4.18,-0.248,-0.162,1.285
4.185,-0.26,-0.181,1.309
4.19,-0.259,-0.19,1.322
4.196,-0.245,-0.183,1.318
4.2,-0.237,-0.176,1.299
4.205,-0.241,-0.173,1.276
4.211,-0.248,-0.167,1.244
4.215,-0.246,-0.15,1.207
4.22,-0.227,-0.127,1.16
4.227,-0.2,-0.103,1.106
4.23,-0.17,-0.076,1.047
4.235,-0.143,-0.051,0.986
4.243,-0.125,-0.033,0.931
4.246,-0.116,-0.019,0.88
4.25,-0.113,-0.005,0.834
4.255,-0.116,0.007,0.796
4.26,-0.114,0.016,0.762
4.265,-0.109,0.03,0.731
4.27,-0.1,0.042,0.698
4.28,-0.089,0.046,0.665
4.282,-0.086,0.048,0.631
4.285,-0.086,0.049,0.6
4.31,-0.089,0.057,0.575
4.311,-0.096,0.064,0.547
4.312,-0.1,0.076,0.528
4.313,-0.106,0.086,0.519
4.315,-0.106,0.094,0.508
4.315,-0.103,0.106,0.504
4.32,-0.098,0.121,0.503
4.326,-0.096,0.132,0.5
4.331,-0.091,0.139,0.493
4.335,-0.09,0.147,0.491
4.346,-0.088,0.156,0.491
4.347,-0.086,0.166,0.501
4.35,-0.084,0.173,0.511
4.359,-0.072,0.179,0.523
4.36,-0.06,0.184,0.532
4.365,-0.051,0.188,0.543
4.37,-0.046,0.191,0.554
4.376,-0.045,0.2,0.577
4.381,-0.047,0.21,0.602
4.385,-0.055,0.213,0.621
4.392,-0.069,0.218,0.645
4.395,-0.078,0.218,0.679
4.401,-0.091,0.216,0.711
4.421,-0.093,0.212,0.744
4.422,-0.089,0.204,0.771
4.422,-0.081,0.204,0.792
4.423,-0.075,0.201,0.827
4.442,-0.067,0.203,0.856
4.443,-0.071,0.197,0.866
4.444,-0.079,0.195,0.887
4.446,-0.088,0.194,0.903
4.447,-0.098,0.187,0.927
4.45,-0.104,0.187,0.956
4.459,-0.103,0.184,0.976
4.46,-0.101,0.184,0.995
4.465,-0.095,0.185,1.018
4.47,-0.095,0.182,1.038
4.476,-0.081,0.184,1.048
4.48,-0.077,0.184,1.065
4.485,-0.065,0.182,1.083
4.492,-0.048,0.175,1.104
4.496,-0.034,0.165,1.128
4.5,-0.023,0.153,1.153
4.51,-0.013,0.136,1.175
4.51,-0.009,0.113,1.194
4.52,-0.013,0.076,1.223
4.525,-0.012,0.045,1.263
4.53,-0.023,0.02,1.295
4.541,-0.04,0.002,1.323
4.542,-0.064,-0.014,1.357
4.548,-0.087,-0.018,1.377
4.55,-0.123,-0.025,1.401
4.576,-0.147,-0.039,1.418
4.576,-0.165,-0.049,1.434
4.577,-0.183,-0.064,1.44
4.577,-0.198,-0.079,1.429
4.578,-0.203,-0.089,1.389
4.58,-0.199,-0.092,1.368
4.585,-0.187,-0.086,1.319
4.59,-0.168,-0.072,1.283
4.595,-0.145,-0.055,1.248
4.6,-0.123,-0.028,1.223
4.605,-0.098,0.004,1.206
4.61,-0.074,0.031,1.209
4.615,-0.053,0.055,1.207
4.622,-0.055,0.056,1.231
4.625,-0.082,0.048,1.268
4.63,-0.138,0.015,1.327
4.635,-0.21,-0.046,1.38
4.64,-0.286,-0.119,1.42
4.645,-0.358,-0.197,1.438
4.65,-0.418,-0.263,1.435
4.655,-0.458,-0.317,1.412
4.66,-0.47,-0.357,1.383
4.665,-0.458,-0.387,1.329
4.675,-0.439,-0.399,1.268
4.676,-0.407,-0.394,1.198
4.68,-0.369,-0.37,1.128
4.685,-0.32,-0.321,1.072
4.698,-0.262,-0.254,1.019
4.7,-0.192,-0.178,0.973
4.7,-0.111,-0.095,0.942
4.706,-0.025,-0.01,0.912
4.71,0.07,0.076,0.887
4.715,0.15,0.156,0.869
4.721,0.212,0.22,0.848
4.725,0.265,0.28,0.833
4.73,0.301,0.327,0.827
4.736,0.307,0.35,0.841
4.74,0.292,0.355,0.882
4.745,0.259,0.335,0.942
4.75,0.22,0.294,1.007
4.755,0.183,0.244,1.066
4.76,0.149,0.191,1.118
4.765,0.11,0.138,1.158
4.78,0.069,0.08,1.177
4.781,0.029,0.023,1.177
4.781,-0.014,-0.028,1.165
4.787,-0.053,-0.069,1.138
4.79,-0.085,-0.099,1.105
4.795,-0.113,-0.113,1.065
4.8,-0.13,-0.115,1.019
4.811,-0.141,-0.105,0.97
4.811,-0.143,-0.085,0.915
4.816,-0.138,-0.053,0.856
4.822,-0.126,-0.018,0.799
4.826,-0.114,0.014,0.75
4.83,-0.104,0.046,0.702
4.843,-0.087,0.073,0.664
4.846,-0.071,0.097,0.632
4.849,-0.058,0.117,0.597
4.878,-0.042,0.135,0.565
4.879,-0.027,0.151,0.537
4.882,-0.016,0.166,0.523
4.883,-0.01,0.174,0.519
4.883,-0.011,0.177,0.51
4.884,-0.018,0.176,0.499
4.885,-0.027,0.173,0.497
4.886,-0.038,0.168,0.495
4.89,-0.053,0.157,0.488
4.895,-0.068,0.141,0.48
4.901,-0.082,0.129,0.48
4.905,-0.088,0.124,0.492
4.91,-0.089,0.126,0.51
4.915,-0.087,0.129,0.528
4.92,-0.088,0.13,0.548
4.925,-0.09,0.132,0.572
4.93,-0.087,0.137,0.595
4.935,-0.083,0.141,0.62
4.94,-0.077,0.144,0.644
4.945,-0.068,0.146,0.664
4.952,-0.064,0.144,0.679
4.955,-0.061,0.144,0.693
4.96,-0.058,0.145,0.701
4.965,-0.055,0.144,0.708
4.973,-0.054,0.142,0.718
4.975,-0.056,0.142,0.738
4.98,-0.063,0.143,0.771
5.001,-0.066,0.147,0.804
5.002,-0.07,0.144,0.832
5.003,-0.077,0.138,0.866
5.003,-0.088,0.137,0.906
5.005,-0.093,0.134,0.944
5.01,-0.102,0.129,0.983
5.015,-0.108,0.121,1.012
5.02,-0.118,0.114,1.038
5.025,-0.127,0.103,1.054
5.03,-0.135,0.094,1.065
5.037,-0.142,0.089,1.069
5.045,-0.145,0.084,1.063
5.047,-0.151,0.086,1.044
5.055,-0.152,0.096,1.014
5.056,-0.163,0.105,0.971
5.06,-0.171,0.12,0.941
5.068,-0.179,0.139,0.919
5.07,-0.181,0.155,0.912
5.075,-0.178,0.175,0.917
5.08,-0.175,0.186,0.925
5.085,-0.165,0.187,0.949
5.09,-0.146,0.192,0.965
5.097,-0.135,0.191,0.994
5.103,-0.13,0.187,1.029
5.106,-0.129,0.178,1.064
5.11,-0.123,0.168,1.103
5.13,-0.118,0.153,1.124
5.131,-0.113,0.141,1.15
5.132,-0.124,0.124,1.163
5.132,-0.143,0.109,1.175
5.137,-0.166,0.089,1.19
5.14,-0.19,0.077,1.2
5.145,-0.215,0.07,1.231
5.152,-0.234,0.068,1.265
5.156,-0.257,0.067,1.309
5.16,-0.266,0.074,1.355
5.173,-0.265,0.078,1.416
5.174,-0.257,0.085,1.479
5.175,-0.246,0.088,1.535
5.181,-0.233,0.09,1.583
5.186,-0.229,0.083,1.623
5.191,-0.222,0.07,1.663
5.196,-0.226,0.047,1.694
5.206,-0.247,0.02,1.72
5.207,-0.277,-0.013,1.723
5.21,-0.305,-0.052,1.704
5.221,-0.321,-0.081,1.668
5.222,-0.328,-0.105,1.608
5.225,-0.333,-0.13,1.519
5.241,-0.335,-0.148,1.404
5.242,-0.335,-0.15,1.259
5.243,-0.339,-0.144,1.122
5.246,-0.346,-0.129,1.001
5.271,-0.338,-0.1,0.873
5.273,-0.329,-0.074,0.769
5.273,-0.322,-0.039,0.695
5.275,-0.32,-0.005,0.634
5.278,-0.32,0.036,0.604
5.283,-0.31,0.082,0.607
5.285,-0.287,0.123,0.626
5.29,-0.244,0.166,0.671
5.296,-0.207,0.2,0.73
5.301,-0.182,0.222,0.808
5.306,-0.159,0.221,0.888
5.311,-0.157,0.203,0.957
5.32,-0.161,0.163,1.004
5.321,-0.169,0.121,1.04
5.325,-0.166,0.082,1.071
5.332,-0.168,0.053,1.084
5.335,-0.183,0.02,1.09
5.34,-0.203,-0.009,1.091
5.351,-0.212,-0.041,1.088
5.352,-0.217,-0.072,1.082
5.355,-0.209,-0.088,1.058
5.361,-0.196,-0.101,1.033
5.371,-0.187,-0.098,1.005
5.372,-0.171,-0.084,0.982
5.377,-0.149,-0.06,0.951
5.401,-0.138,-0.03,0.909
5.402,-0.125,0.004,0.868
5.403,-0.113,0.032,0.822
5.403,-0.104,0.058,0.777
5.404,-0.097,0.075,0.742
5.406,-0.087,0.078,0.711
5.411,-0.083,0.077,0.685
5.416,-0.084,0.078,0.652
5.421,-0.088,0.072,0.626
5.426,-0.092,0.072,0.597
5.432,-0.093,0.068,0.577
5.436,-0.097,0.068,0.558
5.441,-0.098,0.071,0.537
5.449,-0.092,0.078,0.517
5.451,-0.084,0.093,0.511
5.456,-0.076,0.106,0.501
5.46,-0.067,0.117,0.485
5.466,-0.061,0.126,0.473
5.471,-0.061,0.14,0.465
5.476,-0.056,0.153,0.456
5.482,-0.054,0.162,0.462
5.486,-0.059,0.168,0.464
5.491,-0.069,0.173,0.474
5.503,-0.082,0.177,0.492
5.504,-0.091,0.173,0.507
5.507,-0.096,0.173,0.528
5.533,-0.096,0.178,0.548
5.534,-0.097,0.178,0.574
5.536,-0.093,0.179,0.599
5.537,-0.09,0.18,0.624
5.538,-0.09,0.175,0.649
5.539,-0.089,0.172,0.682
5.556,-0.088,0.17,0.712
5.561,-0.092,0.169,0.736
5.562,-0.095,0.17,0.755
5.563,-0.098,0.17,0.776
5.564,-0.102,0.171,0.81
5.566,-0.104,0.179,0.854
5.571,-0.103,0.188,0.896
5.576,-0.1,0.2,0.94
5.581,-0.093,0.209,0.991
5.586,-0.086,0.218,1.041
5.591,-0.08,0.224,1.09
5.598,-0.071,0.227,1.138
5.601,-0.059,0.231,1.175
5.605,-0.05,0.23,1.196
5.614,-0.046,0.223,1.203
5.616,-0.048,0.216,1.195
5.621,-0.055,0.211,1.181
5.626,-0.06,0.2,1.168
5.636,-0.065,0.187,1.148
5.637,-0.069,0.176,1.124
5.641,-0.069,0.169,1.113
5.667,-0.06,0.17,1.125
5.668,-0.038,0.18,1.161
5.669,0.003,0.195,1.216
5.671,0.058,0.216,1.291
5.672,0.115,0.245,1.38
5.673,0.169,0.27,1.473
5.676,0.212,0.291,1.551
5.682,0.243,0.307,1.613
5.685,0.259,0.304,1.655
5.691,0.251,0.278,1.66
5.696,0.214,0.236,1.623
5.701,0.157,0.189,1.556
5.706,0.083,0.135,1.479
5.713,0.005,0.069,1.401
5.716,-0.063,0.004,1.319
5.72,-0.109,-0.042,1.246
5.726,-0.141,-0.071,1.174
5.731,-0.164,-0.078,1.129
5.736,-0.164,-0.066,1.111
5.741,-0.131,-0.033,1.103
5.746,-0.072,0.021,1.109
5.751,-0.003,0.081,1.117
5.756,0.067,0.141,1.126
5.768,0.122,0.189,1.13
5.769,0.147,0.231,1.124
5.77,0.147,0.256,1.119
5.799,0.116,0.262,1.108
5.8,0.053,0.246,1.114
5.801,-0.028,0.215,1.137
5.802,-0.111,0.153,1.17
5.802,-0.2,0.072,1.205
5.803,-0.272,-0.016,1.237
5.807,-0.316,-0.088,1.256
5.813,-0.346,-0.148,1.275
5.815,-0.364,-0.192,1.284
5.82,-0.364,-0.226,1.282
5.828,-0.347,-0.243,1.261
5.83,-0.312,-0.246,1.229
5.835,-0.27,-0.224,1.171
5.841,-0.225,-0.187,1.1
5.846,-0.169,-0.13,1.016
5.851,-0.11,-0.064,0.941
5.856,-0.057,0.001,0.867
5.862,-0.004,0.062,0.804
5.865,0.06,0.124,0.756
5.872,0.126,0.176,0.713
5.877,0.19,0.223,0.685
5.88,0.236,0.26,0.666
5.885,0.263,0.281,0.659
5.894,0.269,0.289,0.663
5.895,0.247,0.28,0.693
5.9,0.204,0.26,0.749
5.906,0.154,0.22,0.807
5.917,0.124,0.176,0.854
5.918,0.097,0.125,0.891
5.921,0.064,0.072,0.939
5.948,0.027,0.03,0.969
5.949,-0.011,-0.012,0.995
5.95,-0.043,-0.04,1.026
5.951,-0.07,-0.065,1.061
5.951,-0.094,-0.079,1.079
5.952,-0.107,-0.093,1.086
5.956,-0.113,-0.089,1.081
5.961,-0.117,-0.081,1.074
5.965,-0.121,-0.059,1.058
5.971,-0.117,-0.032,1.011
5.981,-0.112,-0.008,0.962
5.982,-0.104,0.018,0.906
5.986,-0.101,0.036,0.844
5.996,-0.098,0.048,0.78
6.001,-0.077,0.062,0.735
6.011,-0.071,0.082,0.674
6.012,-0.069,0.086,0.623
6.016,-0.064,0.102,0.573
6.021,-0.065,0.111,0.527
6.026,-0.064,0.115,0.497
6.031,-0.074,0.12,0.461
6.036,-0.073,0.127,0.433
6.043,-0.077,0.12,0.412
6.057,-0.078,0.12,0.399
6.058,-0.081,0.118,0.396
6.058,-0.078,0.121,0.382
6.085,-0.082,0.117,0.393
6.087,-0.09,0.11,0.404
6.087,-0.093,0.123,0.432
6.088,-0.094,0.132,0.466
6.089,-0.084,0.138,0.512
6.091,-0.086,0.147,0.561
6.092,-0.081,0.159,0.61
6.111,-0.07,0.175,0.662
6.112,-0.055,0.186,0.703
6.112,-0.037,0.194,0.739
6.113,-0.023,0.193,0.757
6.115,-0.019,0.187,0.778
6.12,-0.02,0.181,0.797
6.126,-0.035,0.172,0.8
6.13,-0.054,0.161,0.801
6.136,-0.079,0.151,0.807
6.141,-0.099,0.137,0.815
6.145,-0.115,0.124,0.838
6.15,-0.126,0.112,0.857
6.158,-0.134,0.104,0.88
6.161,-0.148,0.095,0.906
6.165,-0.159,0.094,0.943
6.17,-0.175,0.089,0.972
6.176,-0.194,0.085,0.995
6.181,-0.212,0.083,1.026
6.186,-0.226,0.082,1.045
6.197,-0.234,0.082,1.067
6.197,-0.237,0.077,1.084
6.201,-0.231,0.074,1.102
6.225,-0.223,0.083,1.12
6.226,-0.213,0.088,1.138
6.227,-0.205,0.097,1.149
6.228,-0.197,0.104,1.158
6.228,-0.185,0.12,1.164
6.231,-0.166,0.133,1.164
6.236,-0.152,0.149,1.16
6.241,-0.135,0.162,1.153
6.245,-0.119,0.173,1.145
6.251,-0.101,0.187,1.14
6.261,-0.086,0.198,1.144
6.262,-0.073,0.202,1.157
6.266,-0.055,0.203,1.171
6.274,-0.04,0.203,1.196
6.275,-0.021,0.205,1.224
6.281,-0.001,0.21,1.259
6.286,0.011,0.218,1.294
6.294,0.016,0.224,1.326
6.296,0.013,0.228,1.356
6.301,0.002,0.234,1.392
6.31,-0.016,0.234,1.423
6.311,-0.038,0.226,1.449
6.316,-0.06,0.212,1.471
6.324,-0.082,0.194,1.486
6.326,-0.099,0.17,1.498
6.331,-0.115,0.139,1.509
6.336,-0.136,0.106,1.524
6.348,-0.159,0.069,1.544
6.349,-0.186,0.033,1.564
6.351,-0.213,0,1.585
6.378,-0.235,-0.028,1.599
6.38,-0.248,-0.052,1.605
6.381,-0.255,-0.076,1.598
6.382,-0.255,-0.092,1.583
6.385,-0.251,-0.103,1.557
6.386,-0.243,-0.109,1.511
6.387,-0.232,-0.108,1.438
6.392,-0.221,-0.096,1.34
6.396,-0.213,-0.074,1.233
6.401,-0.215,-0.051,1.13
6.407,-0.218,-0.025,1.026
6.411,-0.22,0.005,0.923
6.418,-0.209,0.032,0.83
6.423,-0.197,0.061,0.745
6.426,-0.185,0.089,0.673
6.431,-0.171,0.112,0.618
6.441,-0.163,0.13,0.578
6.442,-0.153,0.14,0.559
6.446,-0.145,0.14,0.559
6.451,-0.145,0.129,0.578
6.456,-0.14,0.113,0.62
6.461,-0.137,0.096,0.672
6.466,-0.131,0.08,0.721
6.481,-0.122,0.066,0.772
6.482,-0.128,0.048,0.848
6.483,-0.141,0.024,0.949
6.512,-0.135,0.014,1.043
6.512,-0.112,0.009,1.091
6.513,-0.084,0.006,1.096
6.514,-0.057,0.009,1.092
6.518,-0.041,0.004,1.093
6.518,-0.038,-0.001,1.103
6.519,-0.038,-0.014,1.111
6.526,-0.034,-0.023,1.092
6.527,-0.023,-0.023,1.061
6.531,-0.011,-0.016,1.017
6.541,-0.003,-0.012,0.971
6.542,0.004,-0.011,0.922
6.555,0.003,-0.005,0.874
6.556,0.001,0.003,0.842
6.556,0,0.016,0.802
6.562,-0.002,0.025,0.759
6.566,-0.007,0.033,0.717
6.572,-0.011,0.038,0.678
6.576,-0.012,0.051,0.648
6.581,-0.016,0.06,0.618
6.588,-0.014,0.076,0.587
6.591,-0.014,0.084,0.565
6.596,-0.016,0.089,0.549
6.604,-0.022,0.095,0.531
6.606,-0.023,0.098,0.523
6.611,-0.024,0.104,0.504
6.616,-0.028,0.115,0.492
6.627,-0.029,0.119,0.479
6.628,-0.03,0.124,0.467
6.633,-0.026,0.131,0.455
6.658,-0.023,0.14,0.451
6.659,-0.018,0.154,0.445
6.661,-0.015,0.167,0.436
6.662,-0.014,0.172,0.436
6.663,-0.013,0.183,0.434
6.664,-0.018,0.191,0.436
6.666,-0.016,0.196,0.431
6.672,-0.02,0.206,0.443
6.676,-0.02,0.212,0.455
6.681,-0.019,0.223,0.472
6.686,-0.02,0.231,0.496
6.691,-0.025,0.231,0.523
6.696,-0.03,0.244,0.564
6.703,-0.026,0.243,0.603
6.706,-0.018,0.258,0.64
6.711,-0.01,0.263,0.678
6.721,0.004,0.268,0.716
6.722,0.017,0.276,0.751
6.731,0.025,0.283,0.794
6.742,0.037,0.288,0.839
6.743,0.045,0.293,0.887
6.748,0.063,0.297,0.935
6.758,0.067,0.301,0.981
6.759,0.069,0.303,1.032
6.761,0.072,0.301,1.075
6.792,0.078,0.303,1.11
6.793,0.09,0.306,1.154
6.793,0.095,0.3,1.191
6.796,0.097,0.291,1.223
6.797,0.098,0.276,1.246
6.798,0.093,0.256,1.261
6.799,0.104,0.238,1.279
6.804,0.102,0.213,1.294
6.806,0.11,0.184,1.309
6.81,0.127,0.163,1.32
6.817,0.147,0.136,1.333
6.82,0.155,0.116,1.35
6.825,0.159,0.096,1.35
6.83,0.167,0.093,1.364
6.836,0.169,0.09,1.364
6.84,0.164,0.09,1.357
6.846,0.151,0.093,1.348
6.852,0.136,0.093,1.327
6.856,0.116,0.088,1.3
6.86,0.109,0.086,1.276
6.868,0.118,0.081,1.252
6.87,0.123,0.076,1.226
6.875,0.131,0.072,1.209
6.885,0.133,0.066,1.189
6.886,0.14,0.06,1.164
6.89,0.15,0.059,1.139
6.895,0.166,0.062,1.123
6.902,0.18,0.068,1.111
6.905,0.201,0.075,1.104
6.911,0.217,0.081,1.109
6.929,0.221,0.083,1.121
6.929,0.215,0.079,1.145
6.93,0.199,0.059,1.187
6.931,0.165,0.027,1.23
6.936,0.12,-0.014,1.276
6.94,0.062,-0.061,1.318
6.945,0,-0.116,1.351
6.951,-0.061,-0.169,1.377
6.956,-0.115,-0.225,1.4
6.961,-0.159,-0.272,1.421
6.966,-0.19,-0.31,1.436
6.971,-0.201,-0.338,1.434
6.975,-0.204,-0.352,1.433
6.986,-0.192,-0.355,1.412
6.987,-0.166,-0.349,1.366
6.991,-0.126,-0.323,1.312
6.996,-0.081,-0.286,1.251
7.001,-0.024,-0.242,1.192
7.006,0.042,-0.189,1.147
7.012,0.108,-0.132,1.114
7.028,0.17,-0.071,1.078
7.029,0.228,-0.016,1.048
7.031,0.285,0.03,1.02
7.031,0.342,0.075,0.989
7.07,0.385,0.116,0.967
7.071,0.415,0.145,0.948
7.071,0.428,0.16,0.929
7.089,0.422,0.166,0.918
7.09,0.393,0.157,0.915
7.091,0.343,0.133,0.92
7.091,0.278,0.095,0.923
7.094,0.21,0.04,0.919
7.095,0.151,-0.016,0.916
7.096,0.099,-0.064,0.919
7.097,0.051,-0.107,0.93
7.097,0.011,-0.144,0.952
7.098,-0.023,-0.171,0.979
7.103,-0.052,-0.189,1.01
7.105,-0.076,-0.195,1.028
7.11,-0.094,-0.191,1.03
7.115,-0.105,-0.179,1.023
7.12,-0.105,-0.16,1
7.125,-0.098,-0.136,0.972
7.132,-0.091,-0.117,0.94
7.144,-0.086,-0.097,0.9
7.145,-0.084,-0.078,0.861
7.149,-0.085,-0.061,0.815
7.15,-0.086,-0.046,0.77
7.155,-0.083,-0.034,0.732
7.16,-0.078,-0.023,0.701
7.166,-0.075,-0.011,0.673
7.17,-0.076,0.002,0.643
7.175,-0.081,0.01,0.611
7.182,-0.083,0.017,0.583
7.185,-0.083,0.025,0.569
7.19,-0.087,0.03,0.562
7.199,-0.094,0.031,0.549
7.2,-0.097,0.031,0.54
7.205,-0.099,0.03,0.54
7.213,-0.099,0.028,0.542
7.216,-0.092,0.029,0.547
7.22,-0.086,0.03,0.559
7.226,-0.078,0.035,0.569
7.235,-0.066,0.034,0.587
7.236,-0.054,0.043,0.603
7.24,-0.042,0.056,0.623
7.251,-0.032,0.067,0.645
7.252,-0.016,0.082,0.654
7.255,-0.001,0.097,0.661
7.262,0.018,0.11,0.668
7.265,0.045,0.125,0.674
7.27,0.064,0.136,0.678
7.275,0.075,0.147,0.681
7.28,0.081,0.162,0.686
7.285,0.095,0.173,0.698
7.29,0.105,0.181,0.696
7.31,0.101,0.184,0.701
7.311,0.09,0.186,0.703
7.311,0.076,0.185,0.703
7.312,0.057,0.182,0.711
7.315,0.042,0.179,0.72
7.32,0.019,0.175,0.727
7.325,0.003,0.165,0.743
7.331,-0.028,0.15,0.762
7.335,-0.052,0.138,0.77
7.34,-0.085,0.117,0.789
7.346,-0.117,0.094,0.801
7.351,-0.147,0.073,0.815
7.356,-0.173,0.056,0.817
7.362,-0.194,0.038,0.823
7.365,-0.216,0.024,0.84
7.37,-0.238,0.015,0.865
7.376,-0.238,0.021,0.896
7.381,-0.245,0.025,0.93
7.386,-0.242,0.03,0.973
7.391,-0.234,0.037,1.024
7.401,-0.229,0.041,1.086
7.402,-0.215,0.049,1.151
7.407,-0.192,0.055,1.211
7.415,-0.168,0.056,1.276
7.416,-0.147,0.052,1.329
7.447,-0.126,0.042,1.379
7.449,-0.123,0.018,1.415
7.451,-0.119,-0.007,1.425
7.453,-0.132,-0.034,1.447
7.454,-0.152,-0.061,1.47
7.458,-0.176,-0.079,1.495
7.459,-0.197,-0.09,1.506
7.465,-0.219,-0.106,1.528
7.466,-0.237,-0.117,1.551
7.47,-0.241,-0.125,1.587
7.479,-0.24,-0.132,1.606
7.48,-0.232,-0.138,1.647
7.485,-0.232,-0.15,1.671
7.49,-0.235,-0.161,1.697
7.496,-0.238,-0.171,1.724
7.5,-0.249,-0.188,1.747
7.505,-0.263,-0.208,1.766
7.512,-0.277,-0.226,1.779
7.515,-0.297,-0.248,1.787
7.52,-0.309,-0.262,1.788
7.543,-0.305,-0.275,1.756
7.544,-0.296,-0.283,1.703
7.546,-0.279,-0.286,1.62
7.547,-0.261,-0.276,1.511
7.548,-0.233,-0.26,1.405
7.55,-0.21,-0.248,1.301
7.566,-0.181,-0.228,1.184
7.567,-0.154,-0.195,1.069
7.567,-0.131,-0.162,0.955
7.573,-0.111,-0.126,0.85
7.577,-0.089,-0.09,0.75
7.581,-0.067,-0.045,0.662
7.585,-0.042,0.001,0.591
7.595,-0.02,0.051,0.534
7.596,-0.006,0.094,0.494
7.6,-0.005,0.132,0.478
7.606,-0.002,0.161,0.481
7.612,0.004,0.177,0.506
7.616,0.006,0.187,0.561
7.621,0.011,0.177,0.641
7.627,0.008,0.146,0.74
7.631,0.016,0.106,0.846
7.635,0.026,0.067,0.943
7.647,0.026,0.027,1.025
7.649,0.018,-0.013,1.09
7.651,-0.001,-0.054,1.15
7.658,-0.026,-0.089,1.197
7.686,-0.04,-0.121,1.231
7.687,-0.057,-0.144,1.254
7.688,-0.069,-0.165,1.261
7.689,-0.076,-0.184,1.251
7.691,-0.08,-0.198,1.226
7.692,-0.081,-0.201,1.192
7.692,-0.078,-0.198,1.14
7.697,-0.073,-0.185,1.071
7.701,-0.067,-0.164,0.999
7.706,-0.059,-0.136,0.925
7.712,-0.053,-0.112,0.861
7.716,-0.042,-0.089,0.802
7.721,-0.032,-0.069,0.745
7.727,-0.023,-0.051,0.699
7.731,-0.013,-0.034,0.665
7.736,-0.004,-0.022,0.637
7.743,0.005,-0.01,0.606
7.746,0.013,0.003,0.574
7.751,0.016,0.011,0.543
7.759,0.018,0.019,0.512
7.761,0.012,0.025,0.486
7.766,0.006,0.034,0.466
7.771,0.005,0.044,0.451
7.776,0,0.051,0.434
7.781,-0.002,0.057,0.424
7.786,-0.009,0.062,0.423
7.799,-0.02,0.071,0.423
7.801,-0.023,0.083,0.428
7.802,-0.023,0.095,0.439
7.834,-0.021,0.11,0.454
7.838,-0.023,0.123,0.473
7.839,-0.027,0.132,0.491
7.839,-0.029,0.141,0.512
7.84,-0.03,0.153,0.533
7.841,-0.032,0.162,0.554
7.842,-0.035,0.166,0.583
7.843,-0.037,0.167,0.609
7.852,-0.04,0.166,0.638
7.854,-0.041,0.163,0.671
7.861,-0.036,0.165,0.702
7.862,-0.025,0.166,0.737
7.866,-0.019,0.168,0.77
7.871,-0.018,0.17,0.796
7.877,-0.02,0.173,0.826
7.881,-0.026,0.176,0.858
7.886,-0.035,0.18,0.885
7.891,-0.049,0.177,0.912
7.896,-0.057,0.175,0.949
7.902,-0.056,0.177,0.99
7.908,-0.051,0.177,1.028
7.911,-0.043,0.175,1.068
7.916,-0.035,0.175,1.108
7.93,-0.023,0.176,1.142
7.931,-0.009,0.176,1.175
7.932,0.004,0.17,1.195
7.936,0.015,0.173,1.2
7.969,0.022,0.17,1.204
7.97,0.028,0.174,1.205
7.971,0.035,0.18,1.192
7.972,0.041,0.186,1.178
7.973,0.048,0.195,1.167
7.974,0.061,0.197,1.158
7.974,0.076,0.2,1.162
7.976,0.091,0.197,1.157
7.981,0.098,0.19,1.162
7.986,0.102,0.186,1.161
7.991,0.116,0.185,1.164
7.996,0.124,0.183,1.174
8.001,0.133,0.184,1.179
8.007,0.127,0.19,1.19
8.011,0.11,0.187,1.196
8.016,0.091,0.183,1.202
8.026,0.078,0.178,1.213
8.027,0.062,0.167,1.227
8.031,0.04,0.151,1.237
8.046,0.017,0.126,1.242
8.047,0.007,0.108,1.244
8.048,-0.002,0.09,1.226
8.051,-0.008,0.068,1.216
8.087,-0.015,0.048,1.209
8.088,-0.018,0.033,1.202
8.089,-0.01,0.03,1.192
8.09,0.024,0.035,1.19
8.091,0.058,0.037,1.185
8.092,0.075,0.03,1.194
8.093,0.086,0.015,1.205
8.094,0.065,0.004,1.227
8.098,0.034,-0.009,1.272
8.102,-0.008,-0.015,1.323
8.107,-0.053,-0.033,1.378
8.111,-0.095,-0.059,1.434
8.116,-0.121,-0.095,1.483
8.121,-0.135,-0.139,1.518
8.125,-0.14,-0.183,1.523
8.13,-0.132,-0.223,1.499
8.136,-0.126,-0.25,1.452
8.14,-0.112,-0.261,1.396
8.145,-0.102,-0.27,1.32
8.15,-0.087,-0.255,1.243
8.156,-0.067,-0.237,1.152
8.161,-0.035,-0.2,1.07
8.174,0.001,-0.14,0.992
8.176,0.054,-0.073,0.926
8.18,0.11,-0.008,0.878
8.208,0.174,0.053,0.833
8.209,0.231,0.112,0.799
8.209,0.274,0.16,0.774
8.211,0.3,0.198,0.775
8.211,0.315,0.226,0.774
8.212,0.316,0.235,0.797
8.216,0.304,0.236,0.843
8.222,0.286,0.216,0.891
8.225,0.264,0.194,0.937
8.23,0.245,0.167,0.984
8.24,0.223,0.135,1.02
8.241,0.199,0.098,1.052
8.245,0.161,0.055,1.07
8.253,0.119,0.015,1.075
8.256,0.082,-0.012,1.073
8.261,0.051,-0.035,1.065
8.266,0.026,-0.049,1.062
8.273,0.012,-0.051,1.045
