time,x,y,z
4.299,0.164,1.513,0.251
4.302,0.259,1.52,0.313
4.31,0.363,1.521,0.354
4.312,0.402,1.466,0.365
4.317,0.372,1.367,0.336
4.322,0.345,1.276,0.294
4.327,0.296,1.168,0.208
4.332,0.245,1.048,0.164
4.337,0.227,0.96,0.13
4.354,0.232,0.919,0.067
4.355,0.252,0.894,0.028
4.357,0.296,0.875,0.043
4.357,0.345,0.865,0.112
4.382,0.359,0.843,0.135
4.383,0.329,0.791,0.093
4.384,0.295,0.728,0.103
4.385,0.306,0.712,0.155
4.386,0.335,0.722,0.19
4.388,0.333,0.728,0.179
4.393,0.307,0.715,0.159
4.397,0.224,0.661,0.129
4.401,0.165,0.615,0.135
4.412,0.098,0.588,0.188
4.413,0.096,0.603,0.189
4.416,0.109,0.595,0.218
4.426,0.041,0.571,0.243
4.427,-0.007,0.56,0.254
4.432,-0.047,0.528,0.206
4.437,-0.061,0.502,0.159
4.442,-0.053,0.491,0.136
4.446,-0.052,0.482,0.149
4.451,-0.035,0.489,0.159
4.465,-0.025,0.482,0.167
4.467,-0.012,0.479,0.149
4.467,-0.007,0.48,0.15
4.505,-0.023,0.484,0.149
4.506,-0.026,0.477,0.158
4.507,0.007,0.474,0.18
4.508,0.015,0.433,0.183
4.509,0.021,0.431,0.204
4.509,0.042,0.443,0.248
4.51,0.001,0.438,0.302
4.511,0.002,0.441,0.317
4.516,-0.016,0.442,0.339
4.524,-0.028,0.435,0.356
4.526,-0.033,0.436,0.378
4.531,-0.034,0.451,0.405
4.536,-0.025,0.463,0.415
4.542,-0.018,0.468,0.42
4.546,-0.011,0.474,0.434
4.551,-0.008,0.482,0.453
4.558,0.01,0.494,0.477
4.562,0.031,0.508,0.496
4.566,0.069,0.517,0.498
4.574,0.111,0.527,0.505
4.576,0.145,0.543,0.53
4.581,0.171,0.569,0.553
4.586,0.177,0.607,0.545
4.598,0.174,0.636,0.506
4.599,0.222,0.717,0.398
4.601,0.317,0.826,0.179
4.629,0.311,0.944,0.136
4.631,0.152,1.067,0.199
4.632,-0.057,1.187,0.152
4.632,-0.171,1.319,-0.058
4.633,-0.209,1.439,-0.365
4.634,-0.27,1.49,-0.607
4.636,-0.366,1.507,-0.663
4.642,-0.427,1.536,-0.464
4.646,-0.232,1.695,0.028
4.652,0.105,1.921,0.592
4.657,0.316,1.98,0.962
4.661,0.41,1.98,1.015
4.666,0.411,1.941,0.846
4.674,0.292,1.794,0.571
4.676,0.22,1.557,0.347
4.681,0.155,1.261,0.333
4.691,0.139,0.963,0.474
4.692,0.2,0.746,0.727
4.696,0.314,0.612,0.963
4.701,0.448,0.538,1.086
4.717,0.534,0.509,1.05
4.718,0.592,0.574,0.943
4.719,0.61,0.743,0.889
4.747,0.612,0.996,0.914
4.749,0.614,1.294,0.975
4.756,0.588,1.581,0.949
4.757,0.552,1.779,0.67
4.758,0.532,1.868,0.197
4.759,0.487,1.877,-0.212
4.76,0.368,1.817,-0.349
4.761,0.174,1.689,-0.209
4.763,-0.066,1.483,0.075
4.776,-0.275,1.24,0.303
4.777,-0.392,1.03,0.338
4.777,-0.461,0.872,0.243
4.78,-0.508,0.762,0.141
4.788,-0.531,0.686,0.131
4.79,-0.535,0.624,0.179
4.795,-0.516,0.583,0.153
4.8,-0.466,0.572,0.067
4.805,-0.379,0.588,0.011
4.81,-0.269,0.647,-0.008
4.815,-0.145,0.746,0.002
4.823,-0.048,0.847,-0.01
4.825,0.024,0.942,0.012
4.83,0.115,1.048,0.053
4.842,0.203,1.142,0.051
4.843,0.257,1.191,0.026
4.845,0.29,1.214,-0.011
4.85,0.317,1.212,-0.04
4.855,0.329,1.182,-0.048
4.86,0.308,1.12,-0.044
4.865,0.261,1.062,-0.033
4.87,0.195,1.006,-0.006
4.875,0.116,0.936,0.04
4.88,0.042,0.876,0.094
4.888,0,0.839,0.136
4.89,-0.034,0.8,0.149
4.895,-0.074,0.76,0.136
4.9,-0.078,0.74,0.108
4.905,-0.064,0.752,0.072
4.91,-0.027,0.778,0.034
4.915,-0.005,0.806,0.023
4.92,0.009,0.832,0.007
4.926,0.014,0.849,0.026
4.93,0.053,0.872,0.049
4.943,0.091,0.879,0.079
4.944,0.08,0.892,0.057
4.945,0.09,0.905,0.078
4.979,0.071,0.897,0.071
4.98,0.051,0.869,0.061
4.981,0.018,0.867,0.082
4.981,0.068,0.86,0.082
4.982,0.071,0.838,0.026
4.983,0.014,0.77,-0.055
4.983,-0.069,0.699,-0.09
4.988,-0.107,0.695,-0.062
4.99,-0.09,0.745,0.001
4.995,-0.018,0.76,0.017
5.003,0.05,0.776,0.018
5.005,0.053,0.792,-0.006
5.01,0.07,0.808,-0.051
5.02,0.105,0.819,-0.065
5.025,0.14,0.82,-0.037
5.031,0.156,0.812,-0.01
5.038,0.199,0.799,-0.006
5.04,0.243,0.776,-0.005
5.045,0.268,0.768,0.016
5.051,0.284,0.77,0.06
5.057,0.274,0.778,0.102
5.06,0.261,0.803,0.114
5.065,0.267,0.836,0.063
5.079,0.27,0.853,0.007
5.082,0.253,0.849,-0.034
5.083,0.242,0.868,-0.043
5.122,0.25,0.902,-0.042
5.123,0.259,0.914,-0.03
5.124,0.272,0.896,-0.036
5.125,0.262,0.88,-0.018
5.126,0.26,0.913,0.006
5.127,0.251,0.932,0.012
5.127,0.221,0.913,0.01
5.128,0.196,0.899,0.018
5.132,0.195,0.9,0.016
5.132,0.21,0.901,0.032
5.137,0.212,0.892,0.045
5.14,0.212,0.887,0.037
5.145,0.211,0.881,0.035
5.153,0.212,0.881,0.046
5.155,0.221,0.864,0.047
5.16,0.244,0.847,0.051
5.165,0.277,0.852,0.073
5.17,0.279,0.851,0.09
5.175,0.276,0.851,0.095
5.18,0.274,0.858,0.112
5.185,0.263,0.87,0.123
5.19,0.247,0.878,0.111
5.195,0.236,0.887,0.084
5.209,0.231,0.897,0.043
5.21,0.216,0.904,0
5.211,0.219,0.904,-0.027
5.251,0.232,0.912,-0.066
5.252,0.246,0.928,-0.068
5.265,0.236,0.951,-0.023
5.266,0.168,0.974,-0.004
5.267,0.064,0.997,-0.021
5.268,-0.041,1.025,-0.043
5.27,-0.105,1.056,-0.073
5.27,-0.101,1.09,-0.153
5.271,-0.078,1.124,-0.267
5.272,-0.045,1.145,-0.332
5.275,0.054,1.138,-0.3
5.276,0.222,1.088,-0.192
5.278,0.351,1.013,-0.055
5.28,0.363,0.956,0.089
5.289,0.32,0.951,0.239
5.292,0.273,0.997,0.346
5.295,0.233,1.087,0.352
5.301,0.182,1.194,0.248
5.305,0.131,1.276,0.065
5.31,0.071,1.337,-0.097
5.317,0.068,1.382,-0.188
5.32,0.109,1.429,-0.191
5.324,0.175,1.483,-0.169
5.33,0.246,1.503,-0.163
5.34,0.278,1.479,-0.178
5.341,0.256,1.43,-0.202
5.345,0.206,1.366,-0.205
5.38,0.173,1.314,-0.168
5.381,0.15,1.281,-0.145
5.381,0.128,1.264,-0.178
5.382,0.164,1.237,-0.246
5.383,0.199,1.194,-0.298
5.385,0.223,1.145,-0.317
5.386,0.209,1.107,-0.309
5.387,0.191,1.085,-0.295
5.389,0.145,1.092,-0.269
5.395,0.1,1.134,-0.265
5.4,0.069,1.193,-0.26
5.404,-0.021,1.247,-0.213
5.409,-0.117,1.283,-0.161
5.417,-0.191,1.304,-0.106
5.419,-0.256,1.309,-0.002
5.424,-0.308,1.294,0.124
5.435,-0.346,1.269,0.217
5.435,-0.375,1.224,0.257
5.44,-0.392,1.17,0.2
5.444,-0.408,1.13,0.083
5.455,-0.388,1.121,-0.036
5.456,-0.298,1.148,-0.064
5.46,-0.199,1.195,-0.007
5.495,-0.135,1.228,0.05
5.496,-0.059,1.276,0.095
5.497,0.044,1.356,0.108
5.499,0.177,1.445,0.098
5.5,0.254,1.455,0.077
5.501,0.251,1.392,-0.035
5.502,0.248,1.317,-0.02
5.503,0.264,1.281,-0.071
5.504,0.27,1.25,-0.011
5.509,0.285,1.229,0.068
5.515,0.267,1.167,0.08
5.519,0.209,1.063,-0.005
5.524,0.173,0.992,-0.009
5.534,0.158,0.965,-0.002
5.535,0.125,0.93,0.008
5.539,0.129,0.872,0.056
5.544,0.178,0.858,0.111
5.549,0.212,0.848,0.164
5.559,0.225,0.832,0.14
5.565,0.193,0.799,0.119
5.569,0.139,0.751,0.124
5.574,0.121,0.713,0.161
5.587,0.138,0.699,0.199
5.591,0.154,0.708,0.241
5.592,0.094,0.684,0.264
5.594,0.013,0.627,0.252
5.63,-0.065,0.597,0.229
5.631,-0.081,0.607,0.21
5.632,-0.085,0.591,0.244
5.633,-0.08,0.597,0.264
5.634,-0.035,0.609,0.249
5.635,-0.009,0.602,0.216
5.636,0.012,0.557,0.194
5.637,0.033,0.518,0.18
5.639,0.05,0.503,0.203
5.644,0.045,0.489,0.222
5.65,0.051,0.481,0.239
5.654,0.069,0.486,0.24
5.659,0.088,0.473,0.225
5.664,0.092,0.456,0.218
5.669,0.075,0.462,0.231
5.674,0.08,0.481,0.254
5.684,0.087,0.495,0.269
5.685,0.093,0.492,0.29
5.689,0.097,0.485,0.316
5.705,0.091,0.479,0.339
5.706,0.097,0.471,0.36
5.707,0.093,0.457,0.37
5.709,0.086,0.443,0.383
5.749,0.078,0.437,0.4
5.75,0.072,0.425,0.405
5.75,0.08,0.412,0.408
5.784,0.059,0.396,0.434
5.785,0.068,0.397,0.464
5.785,0.076,0.406,0.49
5.786,0.078,0.413,0.515
5.787,0.088,0.423,0.522
5.788,0.127,0.452,0.511
5.789,0.164,0.496,0.481
5.79,0.159,0.565,0.423
5.791,0.108,0.655,0.338
5.791,0.018,0.747,0.237
5.792,-0.059,0.861,0.19
5.793,-0.114,1.004,0.23
5.794,-0.161,1.143,0.216
5.795,-0.245,1.274,0.001
5.8,-0.365,1.397,-0.334
5.805,-0.428,1.501,-0.563
5.808,-0.407,1.581,-0.589
5.813,-0.303,1.702,-0.334
5.818,-0.063,1.886,0.198
5.823,0.176,1.98,0.69
5.835,0.245,1.98,0.843
5.836,0.26,1.98,0.708
5.839,0.28,1.98,0.541
5.879,0.26,1.82,0.458
5.88,0.181,1.445,0.498
5.881,0.08,1.043,0.662
5.882,0.041,0.756,0.841
5.883,0.091,0.575,0.966
5.884,0.161,0.437,0.944
5.885,0.226,0.354,0.819
5.886,0.316,0.37,0.744
5.886,0.409,0.491,0.728
5.888,0.451,0.695,0.773
5.895,0.458,0.961,0.893
5.898,0.45,1.254,0.978
5.903,0.445,1.532,0.875
5.914,0.451,1.76,0.5
5.915,0.442,1.911,0.039
5.918,0.395,1.96,-0.205
5.923,0.325,1.912,-0.133
5.928,0.237,1.776,0.056
5.933,0.074,1.537,0.07
5.939,-0.129,1.277,-0.041
5.945,-0.286,1.067,-0.038
5.948,-0.367,0.925,0.096
5.953,-0.377,0.833,0.179
5.961,-0.368,0.771,0.208
5.963,-0.372,0.748,0.129
5.968,-0.359,0.763,0.06
5.973,-0.257,0.81,0.095
5.983,-0.141,0.866,0.071
5.984,-0.038,0.933,-0.032
5.989,-0.004,1.007,-0.102
6.026,0.011,1.06,-0.119
6.027,0.042,1.093,-0.147
6.028,0.066,1.105,-0.155
6.029,0.104,1.115,-0.095
6.03,0.159,1.113,-0.012
6.03,0.22,1.092,0.116
6.031,0.233,1.039,0.218
6.032,0.235,0.949,0.229
6.033,0.192,0.854,0.144
6.038,0.124,0.759,0.061
6.049,0.088,0.711,0.016
6.051,0.048,0.702,0.08
6.053,0.016,0.752,0.11
6.057,0.02,0.827,0.085
6.063,0.027,0.871,-0.007
6.067,0.038,0.88,-0.153
6.072,0.098,0.879,-0.209
6.078,0.145,0.884,-0.13
6.083,0.303,0.914,0.01
6.088,0.296,0.936,0.101
6.098,0.244,0.933,0.135
6.102,0.137,0.884,0.14
6.112,-0.002,0.807,0.049
6.113,-0.085,0.772,-0.021
6.117,-0.128,0.814,0.044
6.155,-0.103,0.841,0.03
6.156,-0.07,0.82,0.006
6.158,-0.076,0.795,-0.001
6.159,-0.096,0.754,-0.031
6.159,-0.11,0.708,-0.023
6.16,-0.079,0.687,-0.004
6.161,-0.06,0.679,-0.015
6.162,-0.061,0.655,0.018
6.163,0.026,0.705,0.015
6.167,0.093,0.761,0.024
6.175,0.115,0.763,-0.024
6.178,0.163,0.748,-0.06
6.182,0.201,0.707,-0.019
6.188,0.228,0.685,0.067
6.194,0.227,0.689,0.14
6.198,0.226,0.696,0.163
6.204,0.228,0.698,0.153
6.208,0.237,0.713,0.117
6.212,0.241,0.724,0.085
6.218,0.252,0.747,0.081
6.226,0.275,0.794,0.081
6.228,0.28,0.808,0.066
6.276,0.292,0.822,0.06
6.277,0.314,0.864,0.044
6.278,0.325,0.915,0.006
6.278,0.313,0.946,-0.012
6.278,0.31,0.985,-0.019
6.279,0.283,1.005,-0.039
6.279,0.257,1.015,-0.045
6.28,0.31,1.012,-0.056
6.28,0.31,1.026,-0.02
6.281,0.307,1.021,0.015
6.288,0.305,1.009,0.02
6.289,0.299,0.995,0.028
6.292,0.295,0.978,0.029
6.297,0.283,0.952,0.022
6.302,0.275,0.924,0.02
6.312,0.275,0.895,0.035
6.313,0.282,0.868,0.053
6.317,0.296,0.848,0.064
6.347,0.302,0.83,0.068
6.349,0.299,0.813,0.065
6.349,0.3,0.804,0.056
6.35,0.312,0.809,0.06
6.351,0.325,0.82,0.072
6.351,0.329,0.835,0.074
6.353,0.33,0.855,0.066
6.357,0.323,0.876,0.05
6.362,0.308,0.894,0.024
6.367,0.277,0.912,-0.011
6.373,0.245,0.935,-0.042
6.377,0.21,0.962,-0.064
6.382,0.131,0.993,-0.057
6.389,-0.006,1.023,0
6.392,-0.112,1.043,0.063
6.397,-0.147,1.063,0.059
6.402,-0.181,1.091,-0.029
6.412,-0.213,1.123,-0.188
6.412,-0.189,1.169,-0.387
6.417,-0.096,1.206,-0.537
6.443,0.048,1.213,-0.562
6.444,0.192,1.175,-0.463
6.445,0.292,1.098,-0.289
6.446,0.348,1.028,-0.094
6.446,0.361,1.002,0.05
6.447,0.352,1.04,0.165
6.452,0.314,1.119,0.248
6.457,0.257,1.211,0.256
6.462,0.201,1.297,0.184
6.468,0.136,1.365,-0.006
6.477,0.098,1.393,-0.257
6.478,0.052,1.43,-0.436
6.482,-0.016,1.461,-0.494
6.49,-0.072,1.485,-0.421
6.492,-0.101,1.49,-0.312
6.497,-0.101,1.46,-0.219
6.502,-0.099,1.393,-0.162
6.507,-0.111,1.312,-0.129
6.512,-0.114,1.229,-0.076
6.517,-0.071,1.169,-0.082
6.532,0.014,1.09,-0.141
6.534,0.041,1.039,-0.167
6.535,0.086,1.025,-0.167
6.605,0.199,0.982,-0.166
6.608,0.257,0.913,-0.14
6.61,0.246,0.897,-0.13
6.612,0.233,0.946,-0.163
6.614,0.219,1.03,-0.227
6.619,0.189,1.134,-0.248
6.62,0.172,1.236,-0.187
6.622,0.125,1.29,-0.065
6.623,0.056,1.281,0.068
6.624,-0.026,1.264,0.189
6.625,-0.109,1.251,0.267
6.627,-0.191,1.255,0.208
6.628,-0.209,1.257,0.119
6.629,-0.187,1.245,0.036
6.63,-0.151,1.252,-0.021
6.631,-0.137,1.258,-0.02
6.632,-0.119,1.273,0.005
6.633,-0.066,1.302,0.053
6.634,0.01,1.327,0.106
6.636,0.082,1.352,0.097
6.637,0.141,1.363,0.038
6.649,0.181,1.323,0.029
6.652,0.208,1.276,0.045
6.662,0.189,1.209,0.078
6.663,0.161,1.128,0.136
6.668,0.166,1.083,0.163
6.707,0.192,1.054,0.164
6.708,0.217,1.049,0.174
6.709,0.164,0.996,0.168
6.71,0.141,0.969,0.14
6.711,0.117,0.952,0.147
6.712,0.099,0.925,0.151
6.713,0.104,0.905,0.163
6.714,0.128,0.903,0.177
6.717,0.142,0.899,0.18
6.718,0.14,0.867,0.179
6.722,0.153,0.833,0.182
6.726,0.152,0.802,0.173
6.731,0.147,0.749,0.159
6.743,0.147,0.701,0.163
6.743,0.148,0.66,0.152
6.751,0.147,0.626,0.181
6.752,0.175,0.611,0.183
6.757,0.172,0.586,0.176
6.762,0.143,0.567,0.181
6.767,0.127,0.547,0.169
6.772,0.093,0.526,0.164
6.776,0.069,0.511,0.168
6.781,0.053,0.508,0.169
6.787,0.033,0.502,0.173
6.792,0.006,0.493,0.181
6.796,-0.005,0.484,0.183
6.806,-0.011,0.477,0.19
6.808,-0.008,0.469,0.19
6.811,-0.008,0.468,0.187
6.816,-0.005,0.475,0.182
6.828,-0.02,0.471,0.187
6.829,-0.064,0.442,0.206
6.831,-0.059,0.458,0.216
6.871,-0.038,0.468,0.228
6.872,-0.014,0.473,0.233
6.873,0.004,0.484,0.233
6.873,0.018,0.498,0.238
6.874,0.04,0.507,0.241
6.877,0.053,0.504,0.246
6.878,0.047,0.496,0.265
6.879,0.051,0.505,0.285
6.882,0.063,0.514,0.32
6.883,0.077,0.516,0.347
6.888,0.079,0.512,0.36
6.891,0.078,0.511,0.373
6.896,0.077,0.513,0.393
6.903,0.081,0.517,0.414
6.906,0.092,0.527,0.438
6.911,0.087,0.536,0.462
6.92,0.065,0.556,0.428
6.921,0.06,0.607,0.374
6.926,0.073,0.696,0.357
6.931,0.084,0.815,0.375
6.943,0.083,0.948,0.471
6.946,0.11,1.093,0.596
6.948,0.124,1.215,0.604
6.992,0.057,1.303,0.423
6.993,-0.096,1.38,0.046
6.994,-0.284,1.439,-0.498
6.997,-0.372,1.515,-1.021
6.998,-0.278,1.636,-1.243
6.999,-0.15,1.734,-1.023
7.001,0.001,1.848,-0.405
7.002,0.187,1.951,0.368
7.003,0.301,1.98,1.017
7.004,0.353,1.927,1.358
7.005,0.427,1.798,1.354
7.006,0.529,1.656,1.13
7.012,0.509,1.433,0.805
7.024,0.396,1.151,0.522
7.024,0.272,0.89,0.391
7.026,0.202,0.687,0.431
7.031,0.218,0.58,0.62
7.036,0.341,0.561,0.808
7.041,0.466,0.588,0.946
7.046,0.539,0.674,1.013
7.055,0.544,0.848,0.993
7.056,0.523,1.098,0.897
7.061,0.486,1.378,0.725
7.08,0.432,1.656,0.391
7.081,0.338,1.874,-0.164
7.082,0.28,1.967,-0.526
7.083,0.236,1.98,-0.38
7.087,0.157,1.98,0.019
7.09,-0.022,1.826,0.372
7.095,-0.264,1.502,0.473
7.101,-0.477,1.138,0.329
7.106,-0.51,0.855,0.152
7.111,-0.412,0.679,0.029
7.116,-0.324,0.561,-0.117
7.12,-0.305,0.489,-0.223
7.125,-0.293,0.447,-0.264
7.133,-0.285,0.44,-0.184
7.136,-0.257,0.46,-0.093
7.14,-0.17,0.553,0.117
7.145,-0.039,0.691,0.303
7.151,0.019,0.776,0.353
7.155,0.024,0.849,0.246
7.16,0.034,0.943,0.059
7.166,0.073,1.08,-0.019
7.171,0.15,1.231,-0.006
7.175,0.231,1.336,0.075
7.182,0.26,1.344,0.126
7.185,0.292,1.334,0.061
7.196,0.322,1.327,-0.056
7.203,0.328,1.29,-0.104
7.205,0.284,1.231,-0.109
7.21,0.195,1.153,-0.027
7.22,0.096,1.054,0.057
7.221,-0.005,0.95,0.128
7.225,-0.059,0.873,0.193
7.244,-0.076,0.815,0.177
7.246,-0.071,0.773,0.148
7.255,-0.027,0.752,0.102
7.256,0.009,0.751,0.061
7.257,0.012,0.756,0.023
7.257,0.006,0.759,-0.008
7.262,0.012,0.796,0.015
7.265,0.017,0.844,0.069
7.27,0.027,0.88,0.087
7.275,0.036,0.876,0.106
7.286,0.052,0.873,0.132
7.286,0.088,0.891,0.136
7.29,0.106,0.902,0.096
7.295,0.096,0.877,0.056
7.301,0.028,0.816,0.027
7.305,-0.014,0.784,0.026
7.31,-0.022,0.774,0.027
7.316,0.019,0.772,0.041
7.32,0.043,0.767,0.032
7.327,0.037,0.76,-0.002
7.339,0.031,0.747,0.009
7.34,0.042,0.724,0.023
7.341,0.073,0.704,0.016
7.384,0.109,0.694,0
7.385,0.143,0.7,-0.025
7.386,0.18,0.721,-0.032
7.387,0.215,0.761,-0.016
7.388,0.247,0.818,0.005
7.389,0.242,0.828,0
7.39,0.26,0.828,0.027
7.391,0.282,0.832,0.077
7.392,0.299,0.826,0.111
7.393,0.303,0.808,0.119
7.398,0.284,0.792,0.119
7.4,0.266,0.79,0.123
7.405,0.256,0.788,0.107
7.41,0.285,0.787,0.08
7.415,0.336,0.792,0.065
7.42,0.365,0.787,0.068
7.425,0.358,0.779,0.078
7.431,0.332,0.779,0.069
7.435,0.318,0.773,0.047
7.44,0.31,0.78,0.036
7.448,0.299,0.796,0.03
7.45,0.29,0.791,0.033
7.455,0.296,0.789,0.044
7.46,0.311,0.8,0.063
7.465,0.316,0.804,0.072
7.47,0.313,0.806,0.07
7.475,0.319,0.815,0.063
7.486,0.339,0.832,0.059
7.487,0.35,0.845,0.061
7.49,0.353,0.864,0.051
7.495,0.349,0.893,0.034
7.538,0.346,0.922,0.02
7.539,0.33,0.935,0.007
7.542,0.3,0.944,-0.015
7.543,0.276,0.943,-0.039
7.544,0.25,0.934,-0.059
7.544,0.219,0.922,-0.072
7.545,0.186,0.909,-0.092
7.546,0.163,0.913,-0.088
7.547,0.121,0.924,-0.065
7.547,0.058,0.943,-0.045
7.551,-0.011,0.974,-0.026
7.555,-0.068,1.013,-0.024
7.562,-0.101,1.062,-0.103
7.565,-0.109,1.104,-0.249
7.57,-0.126,1.129,-0.378
7.575,-0.102,1.125,-0.421
7.584,0.012,1.097,-0.379
7.585,0.221,1.048,-0.267
7.591,0.325,0.976,-0.115
7.597,0.297,0.92,0.076
7.599,0.292,0.939,0.246
7.604,0.265,0.996,0.31
7.613,0.237,1.089,0.292
7.615,0.219,1.205,0.218
7.62,0.153,1.301,0.125
7.624,0.092,1.392,0.011
7.637,0.055,1.472,-0.111
7.639,0.056,1.497,-0.237
7.642,0.08,1.52,-0.297
7.683,0.139,1.516,-0.277
7.683,0.264,1.519,-0.274
7.684,0.273,1.479,-0.23
7.685,0.083,1.403,-0.15
7.685,-0.042,1.308,-0.067
7.686,-0.1,1.231,-0.024
7.687,-0.073,1.193,-0.04
7.687,0.007,1.193,-0.122
7.688,0.077,1.203,-0.192
7.689,0.143,1.22,-0.249
7.696,0.175,1.213,-0.266
7.699,0.182,1.173,-0.289
7.704,0.195,1.111,-0.333
7.71,0.195,1.065,-0.358
7.714,0.175,1.034,-0.338
7.719,0.145,1.014,-0.227
7.724,0.126,1.029,-0.135
7.729,0.096,1.054,-0.121
7.739,0.044,1.123,-0.126
7.751,-0.058,1.206,-0.059
7.751,-0.17,1.285,0.061
7.757,-0.202,1.305,0.149
7.76,-0.215,1.304,0.17
7.764,-0.228,1.288,0.15
7.769,-0.244,1.27,0.104
7.798,-0.269,1.256,0.052
7.799,-0.27,1.264,-0.004
7.8,-0.23,1.278,-0.052
7.801,-0.185,1.273,-0.063
7.801,-0.13,1.285,-0.042
7.802,-0.066,1.318,-0.011
7.805,0.006,1.357,0.061
7.81,0.103,1.389,0.114
7.814,0.2,1.413,0.12
7.819,0.288,1.449,0.141
7.827,0.285,1.407,0.173
7.829,0.229,1.311,0.222
7.834,0.152,1.196,0.192
7.839,0.134,1.108,0.169
7.844,0.126,1.052,0.162
7.849,0.113,0.99,0.152
7.855,0.083,0.921,0.118
7.864,0.059,0.842,0.097
7.865,0.087,0.803,0.104
7.869,0.13,0.82,0.126
7.91,0.117,0.806,0.145
7.91,0.082,0.766,0.166
7.911,0.085,0.742,0.208
7.912,0.137,0.749,0.239
7.913,0.184,0.756,0.21
7.914,0.212,0.769,0.164
7.914,0.216,0.773,0.152
7.915,0.214,0.777,0.178
7.916,0.213,0.767,0.201
7.919,0.203,0.736,0.212
7.926,0.159,0.693,0.209
7.929,0.096,0.662,0.226
7.934,0.042,0.638,0.231
7.939,0.012,0.621,0.216
7.944,0.003,0.599,0.213
7.949,0.026,0.584,0.211
7.954,0.027,0.57,0.201
7.96,-0.001,0.552,0.185
7.964,-0.04,0.534,0.183
7.969,-0.046,0.515,0.188
7.977,-0.01,0.488,0.192
7.979,0.015,0.467,0.19
7.984,0.042,0.458,0.18
7.989,0.057,0.434,0.188
8,0.042,0.406,0.232
8.001,0.012,0.426,0.273
8.032,-0.004,0.451,0.266
8.034,-0.012,0.462,0.255
8.034,-0.014,0.479,0.258
8.035,-0.006,0.492,0.263
8.037,0.008,0.501,0.268
8.039,0.024,0.5,0.285
8.039,0.039,0.489,0.31
8.04,0.06,0.471,0.333
8.044,0.075,0.452,0.346
8.048,0.076,0.435,0.37
8.053,0.086,0.423,0.391
8.059,0.101,0.417,0.408
8.063,0.126,0.424,0.434
8.068,0.142,0.439,0.473
8.074,0.154,0.453,0.507
8.078,0.177,0.47,0.497
8.083,0.206,0.498,0.485
8.091,0.223,0.527,0.49
8.093,0.232,0.571,0.496
8.098,0.223,0.618,0.468
8.103,0.205,0.674,0.411
8.109,0.181,0.772,0.356
8.113,0.116,0.896,0.298
8.118,0.035,1.046,0.262
8.148,-0.085,1.185,0.101
8.15,-0.222,1.336,-0.246
8.151,-0.322,1.51,-0.582
8.154,-0.395,1.618,-0.79
8.156,-0.388,1.694,-0.786
8.157,-0.344,1.788,-0.486
8.16,-0.072,1.943,0.095
8.161,0.21,1.98,0.733
8.18,0.296,1.98,1.037
8.181,0.348,1.98,0.987
8.181,0.386,1.98,0.739
8.182,0.388,1.865,0.461
8.184,0.239,1.458,0.303
8.191,0.086,1.027,0.363
8.193,0.05,0.724,0.693
8.198,0.139,0.542,1.013
8.203,0.246,0.416,1.134
8.208,0.319,0.341,1.078
8.213,0.397,0.371,0.941
8.218,0.528,0.543,0.852
8.229,0.66,0.823,0.822
8.23,0.705,1.164,0.681
8.233,0.671,1.51,0.335
8.275,0.578,1.777,-0.145
8.294,0.44,1.94,-0.406
8.295,0.283,1.979,-0.164
8.297,0.227,1.98,0.312
8.299,0.152,1.86,0.507
8.303,-0.043,1.573,0.328
8.304,-0.26,1.249,0.047
8.305,-0.393,1,0.013
8.306,-0.414,0.857,0.124
8.306,-0.365,0.813,0.179
8.308,-0.364,0.8,0.115
8.308,-0.393,0.796,-0.062
8.309,-0.424,0.819,0.016
8.31,-0.362,0.836,0.128
8.317,-0.263,0.871,0.111
8.318,-0.13,0.958,0.023
8.327,-0.029,1.054,-0.061
8.328,0.047,1.15,-0.034
8.333,0.115,1.214,-0.023
8.339,0.176,1.228,-0.034
8.343,0.225,1.218,-0.051
8.348,0.252,1.169,-0.07
8.356,0.244,1.104,-0.066
8.358,0.204,1.016,-0.065
8.363,0.141,0.934,-0.057
8.368,0.07,0.868,0.009
8.378,0.041,0.841,0.106
8.379,0.035,0.818,0.203
8.383,0.033,0.78,0.27
8.426,0.032,0.745,0.26
8.428,0.007,0.7,0.188
8.429,-0.034,0.65,0.116
8.43,-0.068,0.622,0.071
8.43,-0.071,0.627,0.018
8.433,-0.047,0.654,-0.007
8.434,-0.009,0.704,-0.029
8.435,0.011,0.759,-0.03
8.436,0.011,0.803,-0.02
8.436,0.029,0.841,0.009
8.438,0.054,0.869,0.069
8.443,0.058,0.884,0.114
8.448,0.04,0.874,0.11
8.455,-0.027,0.847,0.054
8.458,-0.088,0.825,0.013
8.463,-0.114,0.812,-0.027
8.468,-0.107,0.798,-0.047
8.473,-0.094,0.799,-0.039
8.478,-0.065,0.794,-0.029
8.483,-0.018,0.771,-0.03
8.488,0.017,0.767,0.007
8.493,0.034,0.761,0.021
8.498,0.069,0.723,0.01
8.505,0.108,0.707,0.05
8.508,0.183,0.716,0.088
8.513,0.243,0.698,0.078
8.528,0.257,0.677,0.056
8.529,0.259,0.694,0.067
8.533,0.262,0.728,0.099
8.534,0.257,0.773,0.112
8.574,0.244,0.81,0.092
8.575,0.243,0.838,0.063
8.576,0.26,0.851,0.037
8.577,0.281,0.838,0.029
